customer_id,industry_code,industry,industry_group,employee_count,sales,abm_num_debit,abm_avg_debit,abm_num_credit,abm_avg_credit,card_num_debit,card_avg_debit,card_num_credit,card_avg_credit,cheque_num_debit,cheque_avg_debit,cheque_num_credit,cheque_avg_credit,wire_num_debit,wire_avg_debit,wire_num_credit,wire_avg_credit,eft_num_debit,eft_avg_debit,eft_num_credit,eft_avg_credit,emt_num_debit,emt_avg_debit,emt_num_credit,emt_avg_credit,cash_percent,debit_percent
SYNCID0000000143,other,,,1,491210,,,,,30,111.729333333333,3,8333.69666666667,13,2039.30461538462,10,9736.594,,,,,24,1124.17125,20,2101.0785,66,1288.60196969697,16,2017.671875,0.0,41.90980305736
SYNCID0000000144,4299,Other Trade Work n.e.c.,Construction Trades and Finishing,2,1,1,1047.69,3,2142.45666666667,8,117.5925,0,,230,5622.6637826087,168,3235.59630952381,,,,,5,720.36,6,12586.0766666667,41,1047.16390243902,48,416.065,0.104676266369033,67.5178735444419
SYNCID0000000145,7292,"Estate, Trust and Agency Funds",Investment Companies,,0,,,,,,,,,26,9704.84961538462,7,2523.83714285714,,,,,,,,,,,,,0.0,93.4565476617075
SYNCID0000000146,8651,"Offices of Physicians, General Practice",Healthcare Providers,1,0,,,,,,,,,,,,,,,,,110,4736.58654545455,39,3508.04897435897,,,,,0.0,79.2025056973336
SYNCID0000000147,9211,"Restaurants, Licensed",Restaurants and Bars,2,0,,,,,,,,,4,23896.8125,10,2638.301,,,,,6,6594.98333333333,0,,48,1133.136875,10,2217.337,0.0,79.6070794245038
SYNCID0000000148,7511,Operators of Residential Buildings and Dwellings,Real Estate Operators,0,0,0,,1,726.98,4,299.6725,0,,17,1912.28647058824,5,12261.23,,,,,,,,,,,,,0.0,35.2071412896648
SYNCID0000000149,0141,Field Crop Combination Farms,Agriculture and Farming,1,63806,0,,6,1736.815,15,294.171333333333,0,,9,54545.9188888889,6,2574.12,,,,,0,,16,5413.545625,46,781.215434782609,7,1582.06571428571,0.533251539682252,81.1311393056901
SYNCID0000000150,7771,Management Consulting Services,Management Consulting,,229960,,,,,13,74.8515384615385,2,82337.16,,,,,,,,,6,2334.85833333333,22,2128.54636363636,8,1628.99375,1,2981.01,0.0,11.5523531951997
SYNCID0000000151,4011,Single Family Housing,Residential and Commercial Building Construction,25,2422068,,,,,9,303.677777777778,0,,8,3574.59625,8,2661.465,,,,,11,2345.56272727273,19,732.908421052632,7,1549.27428571429,0,,0.0,65.8726913153766
SYNCID0000000152,9659,Other Sports and Recreation Clubs,Entertainment and Recreation,0,0,,,,,,,,,,,,,,,,,,,,,1,107.99,1,141.88,0.0,43.2184736062753
SYNCID0000000153,other,,,2,73017,,,,,,,,,7,2907.81142857143,1,242.16,,,,,37,2258.92972972973,49,5692.53183673469,,,,,0.0,27.1292128423255
SYNCID0000000154,4013,Residential Renovation,Residential and Commercial Building Construction,2,10673640,,,,,,,,,2,6620.675,1,628.69,1,13825.16,0,,6,1670.365,4,4295.61,,,,,0.0,67.5570397941123
SYNCID0000000155,7421,Mortgage Brokers,Mortgage Brokers,1,0,,,,,,,,,,,,,,,,,2,6200.745,0,,,,,,0.0,100.0
SYNCID0000000156,9811,Religious Organizations,Professional and Civic Organizations,0,0,,,,,,,,,,,,,,,,,23,2487.22739130435,20,970.7955,,,,,0.0,74.6601830750224
SYNCID0000000158,other,,,0,0,,,,,,,,,4,3965.9375,0,,,,,,,,,,,,,,0.0,100.0
SYNCID0000000159,0311,Salt Water Fishing Industry,Fishing Industry,2,0,,,,,27,315.014444444444,0,,77,4938.28402597403,14,4243.38071428571,,,,,,,,,,,,,0.0,86.744186944238
SYNCID0000000160,7292,"Estate, Trust and Agency Funds",Investment Companies,0,0,,,,,,,,,1,1535.08,2,10763.995,,,,,,,,,,,,,0.0,6.65600893549731
SYNCID0000000161,4411,"Project Management, Construction",Construction Project Management,,11444,,,,,,,,,,,,,,,,,0,,5,7718.132,8,640.75125,3,334.473333333333,0.0,11.4624322088797
SYNCID0000000162,7749,Other Advertising Services,Management Consulting,1,,8,499.47125,4,2166.4225,418,217.465885167464,15,2276.378,,,,,,,,,3,233.35,0,,8,667.10875,16,892.425,4.14130573795976,63.8723813324327
SYNCID0000000163,6012,Food (Specialty) Stores,Grocery Stores,2,11807061,,,,,42,180.243333333333,0,,2,14869.4,1,784.55,,,,,0,,10,3945.315,,,,,0.0,48.1116673922508
SYNCID0000000164,7749,Other Advertising Services,Management Consulting,1,115201,,,,,,,,,8,12581.0225,0,,,,,,87,3309.47275862069,114,5218.90140350877,,,,,0.0,39.5080442473231
SYNCID0000000165,4275,Painting and Decorating Work,Construction Trades and Finishing,0,0,3,945.143333333333,3,3296.91333333333,114,252.185877192982,1,756.13,,,,,,,,,56,9674.04053571429,80,3028.585625,1,530.8,0,,0.43422592295233,69.4079433750122
SYNCID0000000166,7421,Mortgage Brokers,Mortgage Brokers,1,0,1,1073.68,0,,41,346.40756097561,0,,,,,,,,,,1,133.39,2,1070.2,,,,,6.11777201145515,87.804113690002
SYNCID0000000167,7721,Computer Services,Management Consulting,7,350833,,,,,104,425.451730769231,2,2151.825,,,,,,,,,,,,,,,,,0.0,91.1357483929663
SYNCID0000000169,9949,Other Repair Services n.e.c.,Miscellaneous Services,1,1,,,,,6,410.751666666667,0,,0,,1,864.04,,,,,2,259.535,1,298.89,11,1274.31181818182,14,1064.77071428571,0.0,51.4080275820945
SYNCID0000000170,9712,Beauty Shops,Personal and Household Services,1,0,,,,,13,406.06,0,,,,,,,,,,4,8829.87,28,2212.74107142857,2,586.6,3,196.34,0.0,40.0427235270722
SYNCID0000000171,9839,Other Professional Menbership Associations,Professional and Civic Organizations,0,0,,,,,,,,,3,566.866666666667,0,,,,,,,,,,,,,,0.0,100.0
SYNCID0000000172,4299,Other Trade Work n.e.c.,Construction Trades and Finishing,1,283923,,,,,,,,,83,3523.69469879518,42,3827.21452380952,,,,,4,683.8275,5,338.862,1,2104.4,1,3098.26,0.0,64.2349661693371
SYNCID0000000173,6351,Garages (General Repairs),Automotive Dealerships and Repair,1,0,0,,1,210.23,31,4887.44548387097,1,2131.57,3,12027.91,0,,,,,,4,1852.3225,3,1395.12,53,1053.24528301887,50,490.1806,0.0745861397005528,88.9888712214579
SYNCID0000000174,7292,"Estate, Trust and Agency Funds",Investment Companies,0,0,,,,,,,,,,,,,,,,,2,10736.74,0,,,,,,0.0,100.0
SYNCID0000000175,7215,Holding Companies,Investment Companies,5,,,,,,,,,,52,2795.86519230769,36,3609.79833333333,,,,,62,3564.91080645161,172,12467.711744186,,,,,0.0,13.8748963944233
SYNCID0000000177,4013,Residential Renovation,Residential and Commercial Building Construction,1,358544,0,,1,1071.05,8,306.98875,1,131.87,17,2586.24705882353,14,3584.48928571429,,,,,15,1748.83333333333,29,3942.33482758621,7,716.287142857143,3,1696.45666666667,0.431055525207783,31.2585666273878
SYNCID0000000178,7761,Offices of Lawyers and Notaries,Management Consulting,1,0,,,,,,,,,,,,,,,,,2,794.99,4,4346.9375,,,,,0.0,8.37813584659493
SYNCID0000000179,7761,Offices of Lawyers and Notaries,Management Consulting,0,,,,,,,,,,,,,,,,,,9,203.384444444444,0,,,,,,0.0,100.0
SYNCID0000000180,7511,Operators of Residential Buildings and Dwellings,Real Estate Operators,0,0,,,,,,,,,2,2142.395,1,1560.05,,,,,10,7929.881,12,981.963333333333,,,,,0.0,86.2333703817535
SYNCID0000000181,7215,Holding Companies,Investment Companies,2,180107,,,,,2,19.31,0,,,,,,,,,,2,4.19,1,307.33,0,,3,286.976666666667,0.0,3.8674851472113
SYNCID0000000182,7751,Offices of Architects,Management Consulting,,172566,,,,,1,21.26,0,,,,,,,,,,40,2556.23025,39,1216.70358974359,0,,2,1750.675,0.0,66.746047564841
SYNCID0000000183,6232,Drapery Stores,Electronics and Appliance Stores,1,611316,,,,,6,220.916666666667,0,,,,,,,,,,,,,,,,,,0.0,100.0
SYNCID0000000184,,,,1,0,12,618.788333333333,10,1513.859,95,317.087052631579,2,1434.32,7,1940.53285714286,7,2423.05571428571,,,,,2,2218.845,1,361.41,12,955.04,8,745.385,5.4182767323211,61.8799073961073
SYNCID0000000185,other,,,0,0,,,,,,,,,27,1412.55407407407,7,621.001428571429,,,,,12,357.74,17,2324.18470588235,,,,,0.0,49.173536814641
SYNCID0000000186,6581,Toy and Hobby Stores,Specialty Stores,0,78768,,,,,,,,,1,280.39,0,,1,4120.51,0,,2,789.565,2,1573.95,,,,,0.0,65.5135392142578
SYNCID0000000187,other,,,2,121433,,,,,1,8.13,0,,1,156.86,4,770.695,,,,,,,,,1,852.33,2,126.04,0.0,23.374952322744
SYNCID0000000188,7599,Other Real Estate Operators,Real Estate Operators,1,271846,,,,,181,256.286574585635,3,34596.41,28,2096.22821428571,15,4463.43,,,,,26,3656.38884615385,21,746.635238095238,3,1700.23666666667,4,242.995,0.0,52.273969906562
SYNCID0000000189,6239,Other Household Furnishings Stores,Electronics and Appliance Stores,10,1114435,,,,,,,,,13,2858.01076923077,10,1015.151,,,,,0,,4,748.4525,,,,,0.0,73.8658824567898
SYNCID0000000190,other,,,1,44244,,,,,,,,,1,37.04,0,,,,,,,,,,,,,,0.0,100.0
SYNCID0000000191,7771,Management Consulting Services,Management Consulting,,85575,,,,,87,640.708620689655,1,237.12,,,,,,,,,,,,,,,,,0.0,99.5764108428963
SYNCID0000000192,7511,Operators of Residential Buildings and Dwellings,Real Estate Operators,0,0,7,559.371428571429,2,1091.755,163,229.955582822086,7,670.284285714286,17,36696.0217647059,9,3438.88222222222,,,,,1,918.47,0,,,,,,0.556213218135244,94.6268746271883
SYNCID0000000193,7292,"Estate, Trust and Agency Funds",Investment Companies,0,0,,,,,,,,,,,,,,,,,,,,,2,91.41,4,292.78,0.0,13.5028140094834
SYNCID0000000194,7599,Other Real Estate Operators,Real Estate Operators,0,139257,,,,,,,,,1,52.27,1,916.08,,,,,0,,1,76864.92,,,,,0.0,0.0671563715619298
SYNCID0000000195,7211,Investment (Mutual) Funds,Investment Companies,,971902,,,,,,,,,,,,,,,,,9,36187.6388888889,5,1919.38,,,,,0.0,97.1376943808958
SYNCID0000000196,9961,Ticket and Travel Agencies,Miscellaneous Services,,23213,,,,,,,,,,,,,,,,,14,2806.61857142857,8,1187.935,9,1435.68555555556,17,639.245882352941,0.0,71.9352440170069
SYNCID0000000197,other,,,,0,5,488.486,2,472.45,28,180.883928571429,0,,0,,1,1158.92,,,,,,,,,0,,1,213.78,25.9612937897846,76.4106677197861
SYNCID0000000198,9639,Other Theatrical and Staged Entertainment Services,Entertainment and Recreation,1,122569,7,179.481428571429,4,12604.055,4,130.7475,0,,9,2087.35888888889,14,8481.69928571429,,,,,180,4110.46366666667,170,1807.81988235294,7,1455.70285714286,8,151.50375,0.359517326840638,61.7330798693456
SYNCID0000000199,other,,,0,0,,,,,86,380.688604651163,3,1069.49666666667,,,,,,,,,,,,,,,,,0.0,91.0745635813797
SYNCID0000000200,other,,,3,0,,,,,,,,,,,,,,,,,,,,,1,421.59,4,566.1625,0.0,15.6944278992197
SYNCID0000000201,4219,Other Site Work,Construction Trades and Finishing,3,195277,,,,,1,10.66,0,,,,,,,,,,,,,,,,,,0.0,100.0
SYNCID0000000202,7771,Management Consulting Services,Management Consulting,1,0,,,,,118,203.169237288136,4,560.515,,,,,,,,,12,5483.63,21,2096.47571428571,,,,,0.0,65.9907730923709
SYNCID0000000203,other,,,0,0,,,,,,,,,,,,,,,,,7,5806.06714285714,3,1180.73,,,,,0.0,91.9832131785104
SYNCID0000000204,other,,,0,100947,,,,,32,210.8384375,0,,4,3294.06,2,6390.35,,,,,6,615.513333333333,8,714.71625,2,853.745,2,658.655,0.0,56.1009920827446
SYNCID0000000205,9212,"Restaurants, Unlicensed (including Drive-Ins)",Restaurants and Bars,20,2355974,,,,,,,,,2,1029.185,0,,,,,,42,4546.45880952381,65,3447.43307692308,,,,,0.0,46.2749883545098
SYNCID0000000207,9712,Beauty Shops,Personal and Household Services,2,0,,,,,26,105.566923076923,0,,11,785.097272727273,7,4316.41714285714,,,,,18,1220.93611111111,10,345.436,6,455.005,10,514.827,0.0,48.1777910330439
SYNCID0000000208,5919,"Other Waste Materials, Wholesale",General Merchandise Wholesale,6,,,,,,152,242.013026315789,2,1944.355,,,,,,,,,10,19257.468,30,675.756666666667,30,905.996333333333,20,682.1665,0.0,87.1563292213713
SYNCID0000000209,9741,Private Households,Personal and Household Services,2,,,,,,,,,,,,,,,,,,5,954.28,12,2220.83083333333,,,,,0.0,15.1852067557844
SYNCID0000000210,5919,"Other Waste Materials, Wholesale",General Merchandise Wholesale,0,1121856,,,,,,,,,37,120816.321351351,16,40269.805,2,39548.435,0,,23,8542.96086956522,16,4863.181875,,,,,0.0,86.7933650744292
SYNCID0000000211,9811,Religious Organizations,Professional and Civic Organizations,0,,,,,,,,,,19,333.664736842105,4,587.9975,,,,,10,6179.224,5,309.154,2,170.57,29,245.201034482759,0.0,86.1495113334407
SYNCID0000000212,9959,Other Services to Buildings and Dwellings,Miscellaneous Services,1,,6,1020.58,2,564.155,16,197.06625,1,31.3,,,,,,,,,,,,,,,,,69.4872151128529,88.8885268992876
SYNCID0000000213,4013,Residential Renovation,Residential and Commercial Building Construction,,0,0,,1,1766.27,39,208.628205128205,3,490.733333333333,1,239.35,0,,,,,,136,2124.36257352941,120,5723.18658333333,5,654.654,3,4699.23,0.0,29.9162058387927
SYNCID0000000214,9212,"Restaurants, Unlicensed (including Drive-Ins)",Restaurants and Bars,1,,,,,,,,,,1,2609.81,7,123105.858571429,,,,,3,338.823333333333,2,512.76,,,,,0.0,0.418549179788323
SYNCID0000000215,7215,Holding Companies,Investment Companies,,0,,,,,,,,,,,,,,,,,5,9528.61,4,290.445,,,,,0.0,97.6195388858029
SYNCID0000000216,7721,Computer Services,Management Consulting,,0,,,,,6,799.693333333333,0,,,,,,,,,,7,756.29,7,2681.66571428571,2,1214.225,3,185.266666666667,0.0,39.3136168248655
SYNCID0000000217,7771,Management Consulting Services,Management Consulting,1,1,,,,,61,160.884426229508,3,8094.68666666667,,,,,,,,,10,9833.71,2,285.785,,,,,0.0,81.3124949814551
SYNCID0000000218,7215,Holding Companies,Investment Companies,0,0,,,,,,,,,2,850.72,0,,,,,,,,,,,,,,0.0,100.0
SYNCID0000000219,7759,Other Scientific and Technical Services,Management Consulting,0,33152,,,,,7,227.715714285714,0,,79,3067.16620253165,100,8217.4216,,,,,95,8665.66526315789,89,64655.1562921348,17,1370.51529411765,2,399.71,0.0,14.2219407737124
SYNCID0000000220,4274,Finish Carpentry,Construction Trades and Finishing,1,70341,1,215.29,1,416.8,70,152.238714285714,1,1071.77,1,469.9,0,,,,,,11,34427.8563636364,9,6780.84111111111,,,,,0.139668501587597,86.1862462642338
SYNCID0000000221,7721,Computer Services,Management Consulting,1,277040,,,,,27,130.826666666667,1,1283.26,2,374.515,0,,,,,,1,55372.24,2,152.04,16,953.681875,10,645.191,0.0,90.3085227255603
SYNCID0000000222,7215,Holding Companies,Investment Companies,1,1,,,,,1,12.44,0,,,,,,1,598947.85,0,,11,503.952727272727,21,1525.42761904762,,,,,0.0,94.9674657944482
SYNCID0000000223,9631,Entertainment Production Companies and Artists,Entertainment and Recreation,1,177444,,,,,,,,,7,22868.5585714286,6,3920.00833333333,,,,,2,167.07,4,625.115,10,1222.354,2,1016.01,0.0,86.0219675986042
SYNCID0000000224,7771,Management Consulting Services,Management Consulting,1,277461,,,,,26,78.2846153846154,1,375.31,,,,,,,,,5,896.586,9,4020.89666666667,,,,,0.0,15.1301561613966
SYNCID0000000225,7421,Mortgage Brokers,Mortgage Brokers,,64223,,,,,,,,,,,,,,,,,2,2733.54,1,1567.72,,,,,0.0,77.7147893330301
SYNCID0000000226,7739,Other Accounting and Bookkeeping Services,Management Consulting,2,91193,,,,,,,,,,,,,,,,,2,1031.61,11,898.133636363636,,,,,0.0,17.2760073316816
SYNCID0000000227,7771,Management Consulting Services,Management Consulting,1,0,,,,,,,,,,,,,0,,1,262274.05,1,408.78,5,1215.106,27,1462.16037037037,50,1195.4748,0.0,10.8385813956414
SYNCID0000000228,7292,"Estate, Trust and Agency Funds",Investment Companies,1,,,,,,,,,,58,1887.33068965517,20,3310.3735,,,,,,,,,,,,,0.0,62.3120218201297
SYNCID0000000229,7292,"Estate, Trust and Agency Funds",Investment Companies,0,,,,,,,,,,,,,,,,,,,,,,0,,1,86.17,0.0,0.0
SYNCID0000000231,7761,Offices of Lawyers and Notaries,Management Consulting,1,,,,,,117,317.825726495726,2,370.555,,,,,,,,,78,3105.06243589744,41,5779.49731707317,41,1488.00585365854,24,1209.91416666667,0.0,56.0654739939488
SYNCID0000000232,8651,"Offices of Physicians, General Practice",Healthcare Providers,1,179830,,,,,,,,,,,,,,,,,10,2724.1,3,10389.4066666667,,,,,0.0,46.6381848619105
SYNCID0000000233,other,,,2,0,2,93.205,4,3866.3275,125,345.40944,1,46.05,0,,3,3720.76333333333,,,,,26,3339.28846153846,27,1725.45296296296,2,346.225,0,,0.223942283585244,64.1119790776233
SYNCID0000000234,7215,Holding Companies,Investment Companies,,0,,,,,,,,,,,,,0,,1,3150.19,,,,,,,,,0.0,0.0
SYNCID0000000235,7761,Offices of Lawyers and Notaries,Management Consulting,1,1,,,,,1,48.74,0,,,,,,,,,,8,1459.38125,23,1729.69826086957,18,1167.64666666667,14,1133.61142857143,0.0,37.0398908083654
SYNCID0000000236,8653,"Offices of Dentists, General Practice",Healthcare Providers,1,0,,,,,,,,,,,,,,,,,0,,9,12654.1288888889,,,,,0.0,0.0
SYNCID0000000237,8651,"Offices of Physicians, General Practice",Healthcare Providers,1,0,,,,,0,,1,923.07,,,,,,,,,15,2356.572,10,9948.417,8,1321.1575,1,215.47,0.0,31.3345623446889
SYNCID0000000238,8641,Child Day-Care and Nursery School Services,Healthcare Providers,0,0,,,,,,,,,7,2000.16,1,16540.51,,,,,15,710.505333333333,2,100533.86,,,,,0.0,10.178318600892
SYNCID0000000239,8653,"Offices of Dentists, General Practice",Healthcare Providers,,0,,,,,,,,,8,27654.28,0,,,,,,,,,,,,,,0.0,100.0
SYNCID0000000240,6413,Other General Merchandise Stores,General Retail,0,158508,,,,,,,,,,,,,,,,,0,,1,4936.09,,,,,0.0,0.0
SYNCID0000000241,other,,,1,131538,1,216.3,0,,6,94.4083333333333,1,1771.5,1,493.2,0,,3,4770.40333333333,0,,,,,,,,,,1.24606392428909,89.7947191776324
SYNCID0000000242,4561,General Freight Trucking Industry,Trucking and Freight,1,0,,,,,1,10.5,0,,0,,1,491.68,,,,,,,,,,,,,0.0,2.09088374686367
SYNCID0000000243,7771,Management Consulting Services,Management Consulting,0,0,1,311.89,0,,10,567.716,2,2777.63,,,,,,,,,71,5627.80211267606,24,3156.565,9,1456.01333333333,1,1038.37,0.0622512179245505,83.5632374393662
SYNCID0000000244,9949,Other Repair Services n.e.c.,Miscellaneous Services,,,,,,,22,196.825909090909,0,,,,,,,,,,,,,,,,,,0.0,100.0
SYNCID0000000245,8653,"Offices of Dentists, General Practice",Healthcare Providers,0,0,,,,,27,146.184074074074,0,,0,,3,2922.17,,,,,0,,2,138.395,,,,,0.0,30.3840489843552
SYNCID0000000246,7215,Holding Companies,Investment Companies,0,0,,,,,,,,,8,1748.0,7,707.782857142857,,,,,,,,,,,,,0.0,73.8390831787979
SYNCID0000000247,0911,"Contract Drilling, Oil and Gas Industry",Services for Mining and Petroleum,1,,,,,,,,,,1,4504.09,0,,,,,,7,9723.63714285714,7,6078.41142857143,31,973.714193548387,18,611.617222222222,0.0,65.7366312189133
SYNCID0000000248,4274,Finish Carpentry,Construction Trades and Finishing,1,0,,,,,33,342.805454545455,2,7231.065,,,,,,,,,2,582.96,4,5024.795,,,,,0.0,26.5275306171517
SYNCID0000000249,9614,Sound Recording Services,Entertainment and Recreation,15,707975,,,,,,,,,1,866.44,0,,,,,,2,4325.07,4,7508.63,0,,1,1791.48,0.0,23.0188343349641
SYNCID0000000250,7611,Insurance and Real Estate Agencies,Legal and Accounting Services,3,0,1,1070.14,1,108.67,46,214.295652173913,0,,1,21786.8,0,,,,,,6,1153.65833333333,5,3025.412,20,1705.7515,4,930.375,1.27151967856324,79.5518438119379
SYNCID0000000251,7215,Holding Companies,Investment Companies,2,0,,,,,,,,,2,387.93,1,1949.29,,,,,3,3.20333333333333,3,8118.42666666667,,,,,0.0,2.89947892288088
SYNCID0000000252,7799,Other Business Services n.e.c.,Management Consulting,1,74207,,,,,,,,,,,,,,,,,18,1327.62666666667,9,59680.0055555555,20,658.778,29,630.732068965517,0.0,6.25718711245797
SYNCID0000000254,4275,Painting and Decorating Work,Construction Trades and Finishing,1,0,18,340.636666666667,8,2611.61,84,163.679404761905,1,961.17,3,2754.16333333333,1,13625.63,,,,,,,,,10,774.767,5,1023.73,9.41991412623668,46.9226694236637
SYNCID0000000255,7771,Management Consulting Services,Management Consulting,0,,,,,,,,,,0,,1,83.18,,,,,,,,,,,,,0.0,0.0
SYNCID0000000256,9712,Beauty Shops,Personal and Household Services,4,,,,,,33,101.257272727273,0,,3,4675.59,4,2650.48,,,,,62,3484.54322580645,161,1277.25614906832,4,582.8175,2,806.24,0.0,51.9718708708242
SYNCID0000000258,4275,Painting and Decorating Work,Construction Trades and Finishing,1,,9,712.705555555556,5,6041.98,128,271.374453125,6,2095.56166666667,3,2542.70333333333,0,,,,,,1,26094.37,6,542.648333333333,3,427.64,3,103.346666666667,5.23599549666919,62.1654255732506
SYNCID0000000259,7215,Holding Companies,Investment Companies,2,0,,,,,,,,,,,,,,,,,36,3661.4975,46,1242.65630434783,36,1266.35,63,612.359206349206,0.0,64.9485052408199
SYNCID0000000260,4219,Other Site Work,Construction Trades and Finishing,,0,0,,14,4445.87928571429,89,221.359662921348,4,946.4925,,,,,,,,,3,2098.79666666667,0,,17,1172.47352941176,11,920.019090909091,10.1217550034019,37.6230545829984
SYNCID0000000261,6921,Direct Sellers,,2,310388,,,,,10,234.216,1,2000.11,2,3091.33,0,,,,,,12,1850.94666666667,14,2269.96642857143,10,1255.271,14,749.628571428571,0.0,49.4372358840167
SYNCID0000000262,8651,"Offices of Physicians, General Practice",Healthcare Providers,1,176975,,,,,3,130.073333333333,0,,1,1802.15,1,191.55,,,,,22,725.354545454545,5,19493.622,5,1482.316,8,645.995,0.0,19.9095532597442
SYNCID0000000263,7511,Operators of Residential Buildings and Dwellings,Real Estate Operators,1,0,,,,,,,,,,,,,,,,,1,223.89,2,2499.485,,,,,0.0,4.28673179062812
SYNCID0000000264,7771,Management Consulting Services,Management Consulting,1,0,1,1084.99,0,,9,216.153333333333,0,,,,,,,,,,,,,,,,,,35.80387873428,100.0
SYNCID0000000265,6031,Pharmacies,Grocery Stores,1,3543852,0,,2,96.795,3,97.6,0,,14,3268.85428571429,17,1423.67411764706,,,,,6,637.146666666667,6,2982.225,2,221.495,1,1447.54,0.205816377855013,53.5008080517485
SYNCID0000000266,0211,Veterinary Services,Agricultural Support and Services,2,0,,,,,59,239.149152542373,0,,,,,,,,,,,,,,,,,,0.0,100.0
SYNCID0000000267,9212,"Restaurants, Unlicensed (including Drive-Ins)",Restaurants and Bars,2,0,,,,,5,57.152,1,349.34,,,,,,,,,10,2376.317,1,12908.46,1,111.2,0,,0.0,64.5683232610676
SYNCID0000000268,8599,Other Educational Services,Educational Institutions,1,72501,,,,,88,168.20125,2,1899.695,,,,,,,,,2,630.815,1,17.9,0,,1,487.53,0.0,78.8649539280917
